ADM3_CODE,ADM2_CODE,ADM1_CODE,ADM0_CODE,ADM3_NAME,ADM2_NAME,ADM1_NAME,ADM0_NAME,ADM3_pop_WPOP20,RP5_pop_WPOP20_C5,RP5_pop_WPOP20_C4,RP5_pop_WPOP20_C3,RP5_pop_WPOP20_C2,RP5_pop_WPOP20_C1,RP5_pop_WPOP20_C0,RP5_pop_WPOP20_C5_EAE,RP5_pop_WPOP20_C4_EAE,RP5_pop_WPOP20_C3_EAE,RP5_pop_WPOP20_C2_EAE,RP5_pop_WPOP20_C1_EAE,RP5_pop_WPOP20_C0_EAE,RP10_pop_WPOP20_C5,RP10_pop_WPOP20_C4,RP10_pop_WPOP20_C3,RP10_pop_WPOP20_C2,RP10_pop_WPOP20_C1,RP10_pop_WPOP20_C0,RP10_pop_WPOP20_C5_EAE,RP10_pop_WPOP20_C4_EAE,RP10_pop_WPOP20_C3_EAE,RP10_pop_WPOP20_C2_EAE,RP10_pop_WPOP20_C1_EAE,RP10_pop_WPOP20_C0_EAE,RP20_pop_WPOP20_C5,RP20_pop_WPOP20_C4,RP20_pop_WPOP20_C3,RP20_pop_WPOP20_C2,RP20_pop_WPOP20_C1,RP20_pop_WPOP20_C0,RP20_pop_WPOP20_C5_EAE,RP20_pop_WPOP20_C4_EAE,RP20_pop_WPOP20_C3_EAE,RP20_pop_WPOP20_C2_EAE,RP20_pop_WPOP20_C1_EAE,RP20_pop_WPOP20_C0_EAE,RP50_pop_WPOP20_C5,RP50_pop_WPOP20_C4,RP50_pop_WPOP20_C3,RP50_pop_WPOP20_C2,RP50_pop_WPOP20_C1,RP50_pop_WPOP20_C0,RP50_pop_WPOP20_C5_EAE,RP50_pop_WPOP20_C4_EAE,RP50_pop_WPOP20_C3_EAE,RP50_pop_WPOP20_C2_EAE,RP50_pop_WPOP20_C1_EAE,RP50_pop_WPOP20_C0_EAE,RP75_pop_WPOP20_C5,RP75_pop_WPOP20_C4,RP75_pop_WPOP20_C3,RP75_pop_WPOP20_C2,RP75_pop_WPOP20_C1,RP75_pop_WPOP20_C0,RP75_pop_WPOP20_C5_EAE,RP75_pop_WPOP20_C4_EAE,RP75_pop_WPOP20_C3_EAE,RP75_pop_WPOP20_C2_EAE,RP75_pop_WPOP20_C1_EAE,RP75_pop_WPOP20_C0_EAE,RP100_pop_WPOP20_C5,RP100_pop_WPOP20_C4,RP100_pop_WPOP20_C3,RP100_pop_WPOP20_C2,RP100_pop_WPOP20_C1,RP100_pop_WPOP20_C0,RP100_pop_WPOP20_C5_EAE,RP100_pop_WPOP20_C4_EAE,RP100_pop_WPOP20_C3_EAE,RP100_pop_WPOP20_C2_EAE,RP100_pop_WPOP20_C1_EAE,RP100_pop_WPOP20_C0_EAE,RP200_pop_WPOP20_C5,RP200_pop_WPOP20_C4,RP200_pop_WPOP20_C3,RP200_pop_WPOP20_C2,RP200_pop_WPOP20_C1,RP200_pop_WPOP20_C0,RP200_pop_WPOP20_C5_EAE,RP200_pop_WPOP20_C4_EAE,RP200_pop_WPOP20_C3_EAE,RP200_pop_WPOP20_C2_EAE,RP200_pop_WPOP20_C1_EAE,RP200_pop_WPOP20_C0_EAE,RP250_pop_WPOP20_C5,RP250_pop_WPOP20_C4,RP250_pop_WPOP20_C3,RP250_pop_WPOP20_C2,RP250_pop_WPOP20_C1,RP250_pop_WPOP20_C0,RP250_pop_WPOP20_C5_EAE,RP250_pop_WPOP20_C4_EAE,RP250_pop_WPOP20_C3_EAE,RP250_pop_WPOP20_C2_EAE,RP250_pop_WPOP20_C1_EAE,RP250_pop_WPOP20_C0_EAE,RP500_pop_WPOP20_C5,RP500_pop_WPOP20_C4,RP500_pop_WPOP20_C3,RP500_pop_WPOP20_C2,RP500_pop_WPOP20_C1,RP500_pop_WPOP20_C0,RP500_pop_WPOP20_C5_EAE,RP500_pop_WPOP20_C4_EAE,RP500_pop_WPOP20_C3_EAE,RP500_pop_WPOP20_C2_EAE,RP500_pop_WPOP20_C1_EAE,RP500_pop_WPOP20_C0_EAE,RP1000_pop_WPOP20_C5,RP1000_pop_WPOP20_C4,RP1000_pop_WPOP20_C3,RP1000_pop_WPOP20_C2,RP1000_pop_WPOP20_C1,RP1000_pop_WPOP20_C0,RP1000_pop_WPOP20_C5_EAE,RP1000_pop_WPOP20_C4_EAE,RP1000_pop_WPOP20_C3_EAE,RP1000_pop_WPOP20_C2_EAE,RP1000_pop_WPOP20_C1_EAE,RP1000_pop_WPOP20_C0_EAE,pop_WPOP20_C5_EAE,pop_WPOP20_C4_EAE,pop_WPOP20_C3_EAE,pop_WPOP20_C2_EAE,pop_WPOP20_C1_EAE,pop_WPOP20_C0_EAE,pop_WPOP20_C5_EAE%,pop_WPOP20_C4_EAE%,pop_WPOP20_C3_EAE%,pop_WPOP20_C2_EAE%,pop_WPOP20_C1_EAE%,pop_WPOP20_C0_EAE%
60708,607,6,KHM,Tang Krasang,Santuk,Kampong Thom,Cambodia,11838.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.516,311.194,2130.691,4073.22,4824.037,4824.037,12.052,31.119,213.069,407.322,482.404,482.404,179.675,3264.487,5729.213,6493.615,7566.387,7566.387,8.984,163.224,286.461,324.681,378.319,378.319,270.152,4926.646,6644.96,7635.867,9043.467,9043.467,8.105,147.799,199.349,229.076,271.304,271.304,311.194,5320.861,6987.973,8121.077,9396.548,9396.548,2.075,35.472,46.586,54.141,62.644,62.644,311.194,5564.697,7216.013,8359.386,9882.3,9882.3,1.037,18.549,24.053,27.865,32.941,32.941,403.407,6064.295,7978.307,8892.479,10047.569,10047.569,2.017,30.321,39.892,44.462,50.238,50.238,463.372,6218.201,8107.968,8991.191,10078.308,10078.308,0.463,6.218,8.108,8.991,10.078,10.078,940.253,6765.457,8700.004,9641.66,10243.539,10243.539,1.881,13.531,17.4,19.283,20.487,20.487,2683.214,7347.285,9336.219,9877.051,10368.546,10368.546,2.683,7.347,9.336,9.877,10.369,10.369,39.296,453.582,844.254,1125.698,1318.783,1318.783,0.332,3.832,7.132,9.509,11.14,11.14
60505,605,6,KHM,Tang Krasau,Prasat Sambour,Kampong Thom,Cambodia,10298.491,94.877,94.877,94.877,94.877,94.877,94.877,18.975,18.975,18.975,18.975,18.975,18.975,94.877,217.729,916.642,1880.498,3158.136,3158.136,9.488,21.773,91.664,188.05,315.814,315.814,94.877,564.052,3137.602,4584.795,5001.667,5001.667,4.744,28.203,156.88,229.24,250.083,250.083,184.118,1777.707,4742.462,5472.649,5891.386,5891.386,5.524,53.331,142.274,164.179,176.742,176.742,217.729,3167.22,5142.007,5792.517,6039.332,6039.332,1.452,21.115,34.28,38.617,40.262,40.262,217.729,3568.928,5142.007,5891.386,6039.332,6039.332,0.726,11.896,17.14,19.638,20.131,20.131,357.321,4742.462,5891.386,6225.356,6486.879,6486.879,1.787,23.712,29.457,31.127,32.434,32.434,410.351,4893.192,5940.514,6278.152,6486.879,6486.879,0.41,4.893,5.941,6.278,6.487,6.487,791.261,5390.96,6225.356,6486.879,6889.923,6889.923,1.583,10.782,12.451,12.974,13.78,13.78,1929.838,5891.386,6486.879,6889.923,7184.314,7184.314,1.93,5.891,6.487,6.89,7.184,7.184,46.617,200.572,515.549,715.968,881.893,881.893,0.453,1.948,5.006,6.952,8.563,8.563
50711,507,5,KHM,Tang Krouch,Samraong Tong,Kampong Speu,Cambodia,10573.223,0.0,0.0,143.217,452.55,803.797,803.797,0.0,0.0,28.643,90.51,160.759,160.759,0.0,217.652,826.465,978.797,1252.521,1252.521,0.0,21.765,82.647,97.88,125.252,125.252,0.0,755.526,1014.843,1286.575,1286.575,1286.575,0.0,37.776,50.742,64.329,64.329,64.329,110.296,930.527,1286.575,1355.966,1514.34,1514.34,3.309,27.916,38.597,40.679,45.43,45.43,217.652,1073.364,1320.183,1459.274,1514.34,1514.34,1.451,7.156,8.801,9.728,10.096,10.096,367.861,1213.61,1355.966,1514.34,1631.203,1631.203,1.226,4.045,4.52,5.048,5.437,5.437,706.757,1286.575,1459.274,1514.34,1977.73,1977.73,3.534,6.433,7.296,7.572,9.889,9.889,706.757,1286.575,1459.274,1606.917,2104.851,2104.851,0.707,1.287,1.459,1.607,2.105,2.105,836.973,1355.966,1514.34,1918.181,2736.948,2736.948,1.674,2.712,3.029,3.836,5.474,5.474,1057.377,1459.274,1913.212,2420.47,2736.948,2736.948,1.057,1.459,1.913,2.42,2.737,2.737,12.958,110.549,227.648,323.609,431.508,431.508,0.123,1.046,2.153,3.061,4.081,4.081
50610,506,5,KHM,Tang Samraong,Phnum Sruoch,Kampong Speu,Cambodia,8535.282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.206,750.206,0.0,0.0,0.0,0.0,3.751,3.751,0.0,0.0,0.0,0.0,750.206,750.206,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0,750.206,750.206,916.388,916.388,0.0,0.0,1.5,1.5,1.833,1.833,0.0,0.0,750.206,1261.295,1710.208,1710.208,0.0,0.0,0.75,1.261,1.71,1.71,0.0,0.0,2.251,2.762,8.044,8.044,0.0,0.0,0.026,0.032,0.094,0.094
50611,506,5,KHM,Tang Sya,Phnum Sruoch,Kampong Speu,Cambodia,8312.106,0.0,104.058,186.637,186.637,328.314,328.314,0.0,20.812,37.327,37.327,65.663,65.663,0.0,186.637,328.314,471.565,471.565,471.565,0.0,18.664,32.831,47.156,47.156,47.156,104.058,328.314,471.565,798.564,842.236,842.236,5.203,16.416,23.578,39.928,42.112,42.112,104.058,471.565,842.236,842.236,842.236,842.236,3.122,14.147,25.267,25.267,25.267,25.267,186.637,798.564,842.236,842.236,842.236,842.236,1.244,5.324,5.615,5.615,5.615,5.615,328.314,798.564,842.236,842.236,842.236,842.236,1.094,2.662,2.807,2.807,2.807,2.807,471.565,842.236,842.236,842.236,842.236,842.236,2.358,4.211,4.211,4.211,4.211,4.211,471.565,842.236,842.236,842.236,842.236,842.236,0.472,0.842,0.842,0.842,0.842,0.842,653.56,842.236,842.236,842.236,842.236,842.236,1.307,1.684,1.684,1.684,1.684,1.684,798.564,842.236,842.236,842.236,842.236,842.236,0.799,0.842,0.842,0.842,0.842,0.842,15.598,85.604,135.007,165.682,196.201,196.201,0.188,1.03,1.624,1.993,2.36,2.36
210613,2106,21,KHM,Tang Yab,Prey Kabbas,Takeo,Cambodia,9207.145,0.0,0.0,0.0,0.0,45.924,45.924,0.0,0.0,0.0,0.0,9.185,9.185,0.0,0.0,0.0,0.0,139.341,139.341,0.0,0.0,0.0,0.0,13.934,13.934,0.0,0.0,7.118,53.041,201.733,201.733,0.0,0.0,0.356,2.652,10.087,10.087,23.124,60.8,73.269,289.555,336.534,336.534,0.694,1.824,2.198,8.687,10.096,10.096,23.124,60.8,110.01,289.555,344.478,344.478,0.154,0.405,0.733,1.93,2.297,2.297,23.124,60.8,110.01,313.097,344.478,344.478,0.077,0.203,0.367,1.044,1.148,1.148,23.124,73.269,172.666,344.478,344.478,344.478,0.116,0.366,0.863,1.722,1.722,1.722,31.876,73.269,172.666,344.478,344.478,344.478,0.032,0.073,0.173,0.344,0.344,0.344,44.27,73.269,242.324,344.478,373.279,373.279,0.089,0.147,0.485,0.689,0.747,0.747,44.27,73.269,297.499,344.478,373.279,373.279,0.044,0.073,0.297,0.344,0.373,0.373,1.205,3.091,5.472,17.413,49.933,49.933,0.013,0.034,0.059,0.189,0.542,0.542
70111,701,7,KHM,Tani,Angkor Chey,Kampot,Cambodia,8687.442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.058,173.058,0.0,0.0,0.0,0.0,17.306,17.306,0.0,0.0,0.0,0.0,253.704,253.704,0.0,0.0,0.0,0.0,12.685,12.685,0.0,0.0,0.0,253.704,331.875,331.875,0.0,0.0,0.0,7.611,9.956,9.956,0.0,0.0,0.0,253.704,331.875,331.875,0.0,0.0,0.0,1.691,2.213,2.213,0.0,0.0,0.0,253.704,331.875,331.875,0.0,0.0,0.0,0.846,1.106,1.106,0.0,0.0,253.704,331.875,331.875,331.875,0.0,0.0,1.269,1.659,1.659,1.659,0.0,0.0,253.704,331.875,331.875,331.875,0.0,0.0,0.254,0.332,0.332,0.332,0.0,0.0,253.704,331.875,331.875,331.875,0.0,0.0,0.507,0.664,0.664,0.664,0.0,0.0,331.875,331.875,331.875,331.875,0.0,0.0,0.332,0.332,0.332,0.332,0.0,0.0,2.362,13.135,46.253,46.253,0.0,0.0,0.027,0.151,0.532,0.532
130102,1301,13,KHM,Tasu,Chey Saen,Preah Vihear,Cambodia,2386.762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.118,511.118,0.0,0.0,0.0,0.0,0.511,0.511,0.0,0.0,0.0,0.0,0.511,0.511,0.0,0.0,0.0,0.0,0.021,0.021
60208,602,6,KHM,Tbaeng,Kampong Svay,Kampong Thom,Cambodia,11726.441,0.0,0.0,0.0,0.0,283.01,283.01,0.0,0.0,0.0,0.0,56.602,56.602,0.0,0.0,0.0,93.782,694.051,694.051,0.0,0.0,0.0,9.378,69.405,69.405,0.0,0.0,0.0,187.642,835.046,835.046,0.0,0.0,0.0,9.382,41.752,41.752,51.208,294.489,345.854,533.496,1447.711,1447.711,1.536,8.835,10.376,16.005,43.431,43.431,51.208,430.219,430.219,816.367,1532.076,1532.076,0.341,2.868,2.868,5.442,10.214,10.214,106.959,430.219,533.356,816.367,1532.076,1532.076,0.357,1.434,1.778,2.721,5.107,5.107,378.855,533.356,533.356,1178.988,1968.03,1968.03,1.894,2.667,2.667,5.895,9.84,9.84,430.219,533.356,609.067,1285.648,2030.696,2030.696,0.43,0.533,0.609,1.286,2.031,2.031,430.219,533.356,801.268,1348.315,2292.059,2292.059,0.86,1.067,1.603,2.697,4.584,4.584,430.219,533.356,895.051,1638.027,2713.74,2713.74,0.43,0.533,0.895,1.638,2.714,2.714,5.849,17.937,20.795,54.444,245.68,245.68,0.05,0.153,0.177,0.464,2.095,2.095
80125,801,8,KHM,Tbaeng,Kandal Stueng,Kandal,Cambodia,5323.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.799,102.799,0.0,0.0,0.0,0.0,10.28,10.28,0.0,0.0,0.0,66.919,348.839,348.839,0.0,0.0,0.0,3.346,17.442,17.442,0.0,0.0,0.0,66.919,607.989,607.989,0.0,0.0,0.0,2.008,18.24,18.24,0.0,0.0,0.0,66.919,672.352,672.352,0.0,0.0,0.0,0.446,4.482,4.482,0.0,0.0,0.0,72.587,771.706,771.706,0.0,0.0,0.0,0.242,2.572,2.572,0.0,0.0,0.0,72.587,895.269,895.269,0.0,0.0,0.0,0.363,4.476,4.476,0.0,0.0,0.0,78.214,956.196,956.196,0.0,0.0,0.0,0.078,0.956,0.956,0.0,0.0,0.0,84.057,1058.998,1058.998,0.0,0.0,0.0,0.168,2.118,2.118,0.0,0.0,0.0,84.057,1210.394,1210.394,0.0,0.0,0.0,0.084,1.21,1.21,0.0,0.0,0.0,6.735,61.777,61.777,0.0,0.0,0.0,0.127,1.161,1.161
170306,1703,17,KHM,Tbaeng,Banteay Srei,Siemreap,Cambodia,15942.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40708,407,4,KHM,Tbaeng Khpos,Sameakki Mean Chey,Kampong Chhnang,Cambodia,7731.954,0.0,0.0,33.335,74.587,315.726,315.726,0.0,0.0,6.667,14.917,63.145,63.145,0.0,82.181,152.976,194.228,579.152,579.152,0.0,8.218,15.298,19.423,57.915,57.915,0.0,119.641,152.976,234.231,820.689,820.689,0.0,5.982,7.649,11.712,41.034,41.034,82.181,119.641,190.645,421.456,922.463,922.463,2.465,3.589,5.719,12.644,27.674,27.674,82.181,119.641,190.645,561.985,922.463,922.463,0.548,0.798,1.271,3.747,6.15,6.15,82.181,119.641,190.645,603.633,955.208,955.208,0.274,0.399,0.635,2.012,3.184,3.184,82.181,119.641,225.98,753.769,1137.145,1137.145,0.411,0.598,1.13,3.769,5.686,5.686,82.181,119.641,302.883,795.014,1137.145,1137.145,0.082,0.12,0.303,0.795,1.137,1.137,82.181,119.641,375.517,827.197,1276.812,1276.812,0.164,0.239,0.751,1.654,2.554,2.554,119.641,119.641,408.058,932.755,1310.404,1310.404,0.12,0.12,0.408,0.933,1.31,1.31,4.064,20.063,39.831,71.605,209.789,209.789,0.053,0.259,0.515,0.926,2.713,2.713
60710,607,6,KHM,Tboung Krapeu,Santuk,Kampong Thom,Cambodia,6167.0,0.0,0.0,0.0,104.188,1000.813,1000.813,0.0,0.0,0.0,20.838,200.163,200.163,0.0,0.0,0.0,827.208,1818.136,1818.136,0.0,0.0,0.0,82.721,181.814,181.814,0.0,0.0,1329.174,2903.097,3665.241,3665.241,0.0,0.0,66.459,145.155,183.262,183.262,0.0,385.485,2782.533,3665.241,3762.951,3762.951,0.0,11.565,83.476,109.957,112.889,112.889,0.0,692.692,3237.538,3762.951,3762.951,3762.951,0.0,4.618,21.584,25.086,25.086,25.086,0.0,692.692,3485.904,3762.951,3762.951,3762.951,0.0,2.309,11.62,12.543,12.543,12.543,0.0,1507.825,3762.951,3762.951,3762.951,3762.951,0.0,7.539,18.815,18.815,18.815,18.815,0.0,2096.969,3762.951,3762.951,3762.951,3762.951,0.0,2.097,3.763,3.763,3.763,3.763,0.0,3095.195,3762.951,3762.951,3762.951,3762.951,0.0,6.19,7.526,7.526,7.526,7.526,0.0,3665.241,3762.951,3762.951,3762.951,3762.951,0.0,3.665,3.763,3.763,3.763,3.763,0.0,37.983,217.005,430.166,749.623,749.623,0.0,0.616,3.519,6.975,12.155,12.155
10407,104,1,KHM,Tean Kam,Preah Netr Preah,Banteay Meanchey,Cambodia,2838.408,0.0,0.0,0.0,0.0,50.608,50.608,0.0,0.0,0.0,0.0,10.122,10.122,0.0,0.0,0.0,50.608,692.527,692.527,0.0,0.0,0.0,5.061,69.253,69.253,0.0,0.0,0.0,102.809,939.65,939.65,0.0,0.0,0.0,5.14,46.983,46.983,0.0,0.0,50.608,314.871,1378.888,1378.888,0.0,0.0,1.518,9.446,41.367,41.367,0.0,0.0,50.608,378.464,1582.831,1582.831,0.0,0.0,0.337,2.523,10.552,10.552,0.0,0.0,50.608,508.802,1687.576,1687.576,0.0,0.0,0.169,1.696,5.625,5.625,0.0,0.0,50.608,630.77,1751.193,1751.193,0.0,0.0,0.253,3.154,8.756,8.756,0.0,0.0,50.608,630.77,1751.193,1751.193,0.0,0.0,0.051,0.631,1.751,1.751,0.0,0.0,152.082,949.32,2178.858,2178.858,0.0,0.0,0.304,1.899,4.358,4.358,0.0,0.0,152.082,1329.449,2492.588,2492.588,0.0,0.0,0.152,1.329,2.493,2.493,0.0,0.0,2.784,30.879,201.258,201.258,0.0,0.0,0.098,1.088,7.091,7.091
160404,1604,16,KHM,Teun,Koun Mom,Ratanak Kiri,Cambodia,4808.598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190511,1905,19,KHM,Thala Barivat,Thala Barivat,Stung Treng,Cambodia,4994.569,2214.562,2557.832,2615.293,2747.735,2799.182,2799.182,442.912,511.566,523.059,549.547,559.836,559.836,2430.469,2615.293,2799.182,2799.182,2799.182,2799.182,243.047,261.529,279.918,279.918,279.918,279.918,2557.832,2799.182,2799.182,2845.538,2892.689,2892.689,127.892,139.959,139.959,142.277,144.634,144.634,2615.293,2799.182,2892.689,2892.689,2892.689,2892.689,78.459,83.975,86.781,86.781,86.781,86.781,2747.735,2892.689,2892.689,2892.689,2892.689,2892.689,18.318,19.285,19.285,19.285,19.285,19.285,2799.182,2892.689,2892.689,2892.689,2946.437,2946.437,9.331,9.642,9.642,9.642,9.821,9.821,2799.182,2892.689,2946.437,3155.321,3201.996,3201.996,13.996,14.463,14.732,15.777,16.01,16.01,2799.182,2892.689,2999.44,3201.996,3268.793,3268.793,2.799,2.893,2.999,3.202,3.269,3.269,2892.689,2946.437,3201.996,3369.229,3475.959,3475.959,5.785,5.893,6.404,6.738,6.952,6.952,2892.689,3201.996,3475.959,3570.718,3570.718,3570.718,2.893,3.202,3.476,3.571,3.571,3.571,945.432,1052.408,1086.255,1116.737,1130.077,1130.077,18.929,21.071,21.749,22.359,22.626,22.626
140109,1401,14,KHM,Theay,Ba Phnum,Prey Veng,Cambodia,7593.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.256,15.256,15.256,15.256,15.256,0.0,0.458,0.458,0.458,0.458,0.458,15.256,15.256,15.256,15.256,21.696,21.696,0.102,0.102,0.102,0.102,0.145,0.145,15.256,15.256,15.256,15.256,21.696,21.696,0.051,0.051,0.051,0.051,0.072,0.072,15.256,15.256,79.899,189.759,218.748,218.748,0.076,0.076,0.399,0.949,1.094,1.094,15.256,79.899,212.309,212.309,218.748,218.748,0.015,0.08,0.212,0.212,0.219,0.219,36.972,218.748,284.617,317.883,424.696,424.696,0.074,0.437,0.569,0.636,0.849,0.849,189.759,284.617,511.367,612.149,760.499,760.499,0.19,0.285,0.511,0.612,0.76,0.76,0.508,1.489,2.303,3.019,3.597,3.597,0.007,0.02,0.03,0.04,0.047,0.047
21301,213,2,KHM,Thipakdei,Koas Krala,Battambang,Cambodia,18926.676,0.0,195.096,958.564,1865.909,5630.457,5630.457,0.0,39.019,191.713,373.182,1126.091,1126.091,0.0,669.701,1720.082,3017.69,7536.737,7536.737,0.0,66.97,172.008,301.769,753.674,753.674,0.0,769.036,2015.482,5480.817,9687.98,9687.98,0.0,38.452,100.774,274.041,484.399,484.399,0.0,769.036,2570.376,7325.344,11413.578,11413.578,0.0,23.071,77.111,219.76,342.407,342.407,0.0,860.441,2886.192,7906.449,11754.053,11754.053,0.0,5.736,19.241,52.71,78.36,78.36,0.0,958.564,3618.224,8523.159,12359.228,12359.228,0.0,3.195,12.061,28.411,41.197,41.197,0.0,958.564,4137.286,8983.065,12625.321,12625.321,0.0,4.793,20.686,44.915,63.127,63.127,0.0,1054.484,4137.286,8983.065,12625.321,12625.321,0.0,1.054,4.137,8.983,12.625,12.625,0.0,1054.484,4811.381,9747.159,12872.137,12872.137,0.0,2.109,9.623,19.494,25.744,25.744,0.0,1167.173,5511.534,9944.743,12872.137,12872.137,0.0,1.167,5.512,9.945,12.872,12.872,0.0,185.567,612.866,1333.21,2940.498,2940.498,0.0,0.98,3.238,7.044,15.536,15.536
140313,1403,14,KHM,Thkov,Kampong Trabaek,Prey Veng,Cambodia,4734.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
