ADM3_CODE,ADM2_CODE,ADM1_CODE,ADM0_CODE,ADM3_NAME,ADM2_NAME,ADM1_NAME,ADM0_NAME,ADM3_pop_WPOP20,RP10_pop_WPOP20_C6,RP10_pop_WPOP20_C5,RP10_pop_WPOP20_C4,RP10_pop_WPOP20_C3,RP10_pop_WPOP20_C2,RP10_pop_WPOP20_C1,RP10_pop_WPOP20_C0,RP10_pop_WPOP20_C6_EAE,RP10_pop_WPOP20_C5_EAE,RP10_pop_WPOP20_C4_EAE,RP10_pop_WPOP20_C3_EAE,RP10_pop_WPOP20_C2_EAE,RP10_pop_WPOP20_C1_EAE,RP10_pop_WPOP20_C0_EAE,RP20_pop_WPOP20_C6,RP20_pop_WPOP20_C5,RP20_pop_WPOP20_C4,RP20_pop_WPOP20_C3,RP20_pop_WPOP20_C2,RP20_pop_WPOP20_C1,RP20_pop_WPOP20_C0,RP20_pop_WPOP20_C6_EAE,RP20_pop_WPOP20_C5_EAE,RP20_pop_WPOP20_C4_EAE,RP20_pop_WPOP20_C3_EAE,RP20_pop_WPOP20_C2_EAE,RP20_pop_WPOP20_C1_EAE,RP20_pop_WPOP20_C0_EAE,RP50_pop_WPOP20_C6,RP50_pop_WPOP20_C5,RP50_pop_WPOP20_C4,RP50_pop_WPOP20_C3,RP50_pop_WPOP20_C2,RP50_pop_WPOP20_C1,RP50_pop_WPOP20_C0,RP50_pop_WPOP20_C6_EAE,RP50_pop_WPOP20_C5_EAE,RP50_pop_WPOP20_C4_EAE,RP50_pop_WPOP20_C3_EAE,RP50_pop_WPOP20_C2_EAE,RP50_pop_WPOP20_C1_EAE,RP50_pop_WPOP20_C0_EAE,RP100_pop_WPOP20_C6,RP100_pop_WPOP20_C5,RP100_pop_WPOP20_C4,RP100_pop_WPOP20_C3,RP100_pop_WPOP20_C2,RP100_pop_WPOP20_C1,RP100_pop_WPOP20_C0,RP100_pop_WPOP20_C6_EAE,RP100_pop_WPOP20_C5_EAE,RP100_pop_WPOP20_C4_EAE,RP100_pop_WPOP20_C3_EAE,RP100_pop_WPOP20_C2_EAE,RP100_pop_WPOP20_C1_EAE,RP100_pop_WPOP20_C0_EAE,RP200_pop_WPOP20_C6,RP200_pop_WPOP20_C5,RP200_pop_WPOP20_C4,RP200_pop_WPOP20_C3,RP200_pop_WPOP20_C2,RP200_pop_WPOP20_C1,RP200_pop_WPOP20_C0,RP200_pop_WPOP20_C6_EAE,RP200_pop_WPOP20_C5_EAE,RP200_pop_WPOP20_C4_EAE,RP200_pop_WPOP20_C3_EAE,RP200_pop_WPOP20_C2_EAE,RP200_pop_WPOP20_C1_EAE,RP200_pop_WPOP20_C0_EAE,RP500_pop_WPOP20_C6,RP500_pop_WPOP20_C5,RP500_pop_WPOP20_C4,RP500_pop_WPOP20_C3,RP500_pop_WPOP20_C2,RP500_pop_WPOP20_C1,RP500_pop_WPOP20_C0,RP500_pop_WPOP20_C6_EAE,RP500_pop_WPOP20_C5_EAE,RP500_pop_WPOP20_C4_EAE,RP500_pop_WPOP20_C3_EAE,RP500_pop_WPOP20_C2_EAE,RP500_pop_WPOP20_C1_EAE,RP500_pop_WPOP20_C0_EAE,pop_WPOP20_C6_EAE,pop_WPOP20_C5_EAE,pop_WPOP20_C4_EAE,pop_WPOP20_C3_EAE,pop_WPOP20_C2_EAE,pop_WPOP20_C1_EAE,pop_WPOP20_C0_EAE,pop_WPOP20_C6_EAE%,pop_WPOP20_C5_EAE%,pop_WPOP20_C4_EAE%,pop_WPOP20_C3_EAE%,pop_WPOP20_C2_EAE%,pop_WPOP20_C1_EAE%,pop_WPOP20_C0_EAE%
170303,1703,17,KHM,Preah Dak,Banteay Srei,Siemreap,Cambodia,10270.706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60810,608,6,KHM,Preah Damrei,Stoung,Kampong Thom,Cambodia,5465.545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50115,501,5,KHM,Preah Khae,Basedth,Kampong Speu,Cambodia,5172.666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4352.962,4352.962,0.0,0.0,0.0,0.0,0.0,43.53,43.53,0.0,0.0,0.0,0.0,0.0,5074.472,5074.472,0.0,0.0,0.0,0.0,0.0,25.372,25.372,0.0,0.0,0.0,0.0,0.0,5074.472,5074.472,0.0,0.0,0.0,0.0,0.0,15.223,15.223,0.0,0.0,0.0,0.0,0.0,84.125,84.125,0.0,0.0,0.0,0.0,0.0,1.626,1.626
130706,1307,13,KHM,Preah Khleang,Tbaeng Mean Chey,Preah Vihear,Cambodia,6004.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50305,503,5,KHM,Preah Nipean,Kong Pisei,Kampong Speu,Cambodia,13390.764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12384.501,12384.501,0.0,0.0,0.0,0.0,0.0,61.923,61.923,0.0,0.0,0.0,0.0,0.0,12384.501,12384.501,0.0,0.0,0.0,0.0,0.0,37.154,37.154,0.0,0.0,0.0,0.0,0.0,99.076,99.076,0.0,0.0,0.0,0.0,0.0,0.74,0.74
21304,213,2,KHM,Preah Phos,Koas Krala,Battambang,Cambodia,2600.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2600.424,2600.424,0.0,0.0,0.0,0.0,0.0,7.801,7.801,0.0,0.0,0.0,0.0,0.0,7.801,7.801,0.0,0.0,0.0,0.0,0.0,0.3,0.3
10607,106,1,KHM,Preah Ponlea,Serei Saophoan,Banteay Meanchey,Cambodia,24605.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200204,2002,20,KHM,Preah Ponlea,Kampong Rou,Svay Rieng,Cambodia,2492.328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1636.992,1636.992,0.0,0.0,0.0,0.0,0.0,49.11,49.11,0.0,0.0,0.0,0.0,0.0,1636.992,1636.992,0.0,0.0,0.0,0.0,0.0,16.37,16.37,0.0,0.0,0.0,0.0,0.0,1636.992,1636.992,0.0,0.0,0.0,0.0,0.0,8.185,8.185,0.0,0.0,0.0,0.0,1636.992,1636.992,1636.992,0.0,0.0,0.0,0.0,4.911,4.911,4.911,0.0,0.0,0.0,0.0,4.911,78.576,78.576,0.0,0.0,0.0,0.0,0.197,3.153,3.153
220504,2205,22,KHM,Preah Pralay,Trapeang Prasat,Oddar Meanchey,Cambodia,42572.406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80306,803,8,KHM,Preah Prasab,Khsach Kandal,Kandal,Cambodia,10429.555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10169.854,10169.854,0.0,0.0,0.0,0.0,0.0,50.849,50.849,0.0,0.0,0.0,0.0,0.0,10169.854,10169.854,0.0,0.0,0.0,0.0,0.0,30.51,30.51,0.0,0.0,0.0,0.0,0.0,81.359,81.359,0.0,0.0,0.0,0.0,0.0,0.78,0.78
80113,801,8,KHM,Preah Putth,Kandal Stueng,Kandal,Cambodia,2553.881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2172.732,2172.732,0.0,0.0,0.0,0.0,0.0,10.864,10.864,0.0,0.0,0.0,0.0,0.0,2172.732,2172.732,0.0,0.0,0.0,0.0,0.0,6.518,6.518,0.0,0.0,0.0,0.0,0.0,17.382,17.382,0.0,0.0,0.0,0.0,0.0,0.681,0.681
190603,1906,19,KHM,Preah Rumkel,Borei O'Svay Sen C,Stung Treng,Cambodia,4898.507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2761.7,2761.7,0.0,0.0,0.0,0.0,0.0,8.285,8.285,0.0,0.0,0.0,0.0,0.0,8.285,8.285,0.0,0.0,0.0,0.0,0.0,0.169,0.169
140908,1409,14,KHM,Preah Sdach,Preah Sdach,Prey Veng,Cambodia,9837.078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9774.741,9774.741,0.0,0.0,0.0,0.0,0.0,97.747,97.747,0.0,0.0,0.0,0.0,0.0,9774.741,9774.741,0.0,0.0,0.0,0.0,0.0,48.874,48.874,0.0,0.0,0.0,0.0,0.0,9774.741,9774.741,0.0,0.0,0.0,0.0,0.0,29.324,29.324,0.0,0.0,0.0,0.0,0.0,175.945,175.945,0.0,0.0,0.0,0.0,0.0,1.789,1.789
50507,505,5,KHM,Preah Srae,Odongk,Kampong Speu,Cambodia,10421.646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9886.808,9886.808,0.0,0.0,0.0,0.0,0.0,49.434,49.434,0.0,0.0,0.0,0.0,0.0,9886.808,9886.808,0.0,0.0,0.0,0.0,0.0,29.66,29.66,0.0,0.0,0.0,0.0,0.0,79.094,79.094,0.0,0.0,0.0,0.0,0.0,0.759,0.759
250307,2503,25,KHM,Preah Theat,Ou Reang Ov,Tboung Khmum,Cambodia,15139.149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13990.289,13990.289,0.0,0.0,0.0,0.0,0.0,69.951,69.951,0.0,0.0,0.0,0.0,0.0,13990.289,13990.289,0.0,0.0,0.0,0.0,0.0,41.971,41.971,0.0,0.0,0.0,0.0,0.0,111.922,111.922,0.0,0.0,0.0,0.0,0.0,0.739,0.739
31510,315,3,KHM,Preak Kak,Stueng Trang,Kampong Cham,Cambodia,27866.773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17690.469,17690.469,0.0,0.0,0.0,0.0,0.0,88.452,88.452,0.0,0.0,0.0,0.0,0.0,27866.772,27866.772,0.0,0.0,0.0,0.0,0.0,83.6,83.6,0.0,0.0,0.0,0.0,0.0,172.053,172.053,0.0,0.0,0.0,0.0,0.0,0.617,0.617
10405,104,1,KHM,Preak Netr Preah,Preah Netr Preah,Banteay Meanchey,Cambodia,10015.861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140406,1404,14,KHM,Preal,Kanhchriech,Prey Veng,Cambodia,7286.865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6967.618,6967.618,0.0,0.0,0.0,0.0,0.0,69.676,69.676,0.0,0.0,0.0,0.0,0.0,6967.618,6967.618,0.0,0.0,0.0,0.0,0.0,34.838,34.838,0.0,0.0,0.0,0.0,0.0,6967.618,6967.618,0.0,0.0,0.0,0.0,0.0,20.903,20.903,0.0,0.0,0.0,0.0,0.0,125.417,125.417,0.0,0.0,0.0,0.0,0.0,1.721,1.721
80409,804,8,KHM,0,Kaoh Thum,Kandal,Cambodia,11609.497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10790.38,10790.38,0.0,0.0,0.0,0.0,0.0,107.904,107.904,0.0,0.0,0.0,0.0,0.0,10790.38,10790.38,0.0,0.0,0.0,0.0,0.0,53.952,53.952,0.0,0.0,0.0,0.0,0.0,10790.38,10790.38,0.0,0.0,0.0,0.0,0.0,32.371,32.371,0.0,0.0,0.0,0.0,0.0,194.227,194.227,0.0,0.0,0.0,0.0,0.0,1.673,1.673
171205,1712,17,KHM,Prei,Srei Snam,Siemreap,Cambodia,2060.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81105,811,8,KHM,Prek Ho,Ta Khmau,Kandal,Cambodia,13580.841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12235.957,12235.957,0.0,0.0,0.0,0.0,0.0,61.18,61.18,0.0,0.0,0.0,0.0,0.0,12235.957,12235.957,0.0,0.0,0.0,0.0,0.0,36.708,36.708,0.0,0.0,0.0,0.0,0.0,97.888,97.888,0.0,0.0,0.0,0.0,0.0,0.721,0.721
20302,203,2,KHM,Prek Preah Sdach,Battambang,Battambang,Cambodia,19442.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81102,811,8,KHM,Prek Ruessey,Ta Khmau,Kandal,Cambodia,12139.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10148.361,10148.361,0.0,0.0,0.0,0.0,0.0,50.742,50.742,0.0,0.0,0.0,0.0,0.0,10148.361,10148.361,0.0,0.0,0.0,0.0,0.0,30.445,30.445,0.0,0.0,0.0,0.0,0.0,81.187,81.187,0.0,0.0,0.0,0.0,0.0,0.669,0.669
210408,2104,21,KHM,Prey Ampok,Kiri Vong,Takeo,Cambodia,6967.219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6834.027,6834.027,0.0,0.0,0.0,0.0,0.0,68.34,68.34,0.0,0.0,0.0,0.0,0.0,6834.027,6834.027,0.0,0.0,0.0,0.0,0.0,34.17,34.17,0.0,0.0,0.0,0.0,1526.96,6834.027,6834.027,0.0,0.0,0.0,0.0,4.581,20.502,20.502,0.0,0.0,0.0,0.0,4.581,123.012,123.012,0.0,0.0,0.0,0.0,0.066,1.766,1.766
200805,2008,20,KHM,Prey Angkunh,Bavet,Svay Rieng,Cambodia,9555.928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,9017.364,9017.364,0.0,0.0,0.0,0.0,0.0,270.521,270.521,0.0,0.0,0.0,0.0,0.0,9017.364,9017.364,0.0,0.0,0.0,0.0,0.0,90.174,90.174,0.0,0.0,0.0,0.0,0.0,9017.364,9017.364,0.0,0.0,0.0,0.0,0.0,45.087,45.087,0.0,0.0,0.0,0.0,9017.364,9017.364,9017.364,0.0,0.0,0.0,0.0,27.052,27.052,27.052,0.0,0.0,0.0,0.0,27.052,432.833,432.833,0.0,0.0,0.0,0.0,0.283,4.529,4.529
30304,303,3,KHM,Prey Char,Cheung Prey,Kampong Cham,Cambodia,7806.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6898.085,6898.085,0.0,0.0,0.0,0.0,0.0,20.694,20.694,0.0,0.0,0.0,0.0,0.0,20.694,20.694,0.0,0.0,0.0,0.0,0.0,0.265,0.265
20506,205,2,KHM,Prey Chas,Aek Phnum,Battambang,Cambodia,58.614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200602,2006,20,KHM,Prey Chhlak,Svay Rieng,Svay Rieng,Cambodia,3648.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2537.339,2537.339,0.0,0.0,0.0,0.0,0.0,76.12,76.12,0.0,0.0,0.0,0.0,0.0,3040.388,3040.388,0.0,0.0,0.0,0.0,0.0,30.404,30.404,0.0,0.0,0.0,0.0,0.0,3040.388,3040.388,0.0,0.0,0.0,0.0,0.0,15.202,15.202,0.0,0.0,0.0,0.0,332.234,3040.388,3040.388,0.0,0.0,0.0,0.0,0.997,9.121,9.121,0.0,0.0,0.0,0.0,0.997,130.847,130.847,0.0,0.0,0.0,0.0,0.027,3.586,3.586
31309,313,3,KHM,Prey Chhor,Prey Chhor,Kampong Cham,Cambodia,1329.121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.614,195.614,0.0,0.0,0.0,0.0,0.0,0.978,0.978,0.0,0.0,0.0,0.0,0.0,1231.521,1231.521,0.0,0.0,0.0,0.0,0.0,3.695,3.695,0.0,0.0,0.0,0.0,0.0,4.673,4.673,0.0,0.0,0.0,0.0,0.0,0.352,0.352
140311,1403,14,KHM,Prey Chhor,Kampong Trabaek,Prey Veng,Cambodia,3695.447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3597.757,3597.757,0.0,0.0,0.0,0.0,0.0,35.978,35.978,0.0,0.0,0.0,0.0,0.0,3597.757,3597.757,0.0,0.0,0.0,0.0,0.0,17.989,17.989,0.0,0.0,0.0,0.0,0.0,3597.757,3597.757,0.0,0.0,0.0,0.0,0.0,10.793,10.793,0.0,0.0,0.0,0.0,0.0,64.76,64.76,0.0,0.0,0.0,0.0,0.0,1.752,1.752
170711,1707,17,KHM,Prey Chruk,Puok,Siemreap,Cambodia,7109.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
